x,y,beta,gama,rx,ry
6,18,1.64776,1.08162,0.27688,0.604917
6,19,1.54956,0.986943,0.254948,0.605251
6,20,1.46523,0.912173,0.235744,0.603016
6,21,1.39183,0.854169,0.218779,0.598045
6,22,1.31969,0.802211,0.202259,0.590512
6,23,1.24811,0.751649,0.186432,0.58159
6,24,1.1868,0.707951,0.173738,0.573139
6,25,1.13139,0.666374,0.163368,0.564974
6,26,1.07587,0.620199,0.154,0.557086
6,27,1.02064,0.568719,0.145187,0.550097
6,28,0.969015,0.514728,0.137337,0.544411
6,29,0.92015,0.459798,0.130438,0.539356
6,30,0.877775,0.403114,0.125098,0.536629
6,31,0.845001,0.346562,0.121785,0.537026
6,32,0.816843,0.292056,0.119568,0.538322
6,33,0.79186,0.238794,0.117506,0.540514
6,34,0.773953,0.192889,0.115575,0.543929
6,35,0.762098,0.163372,0.114167,0.546018
7,0,2.16337,2.65699,0.400023,0.371781
7,1,2.16801,2.62289,0.397406,0.37815
7,2,2.17575,2.57511,0.394258,0.387367
7,3,2.18489,2.51798,0.390759,0.398534
7,4,2.19379,2.45032,0.387539,0.412029
7,5,2.20184,2.36952,0.38453,0.428339
7,6,2.20868,2.2801,0.382062,0.446589
7,7,2.21181,2.18727,0.379959,0.465504
7,8,2.20947,2.09812,0.378093,0.483399
7,9,2.20277,2.01858,0.376563,0.499076
7,10,2.19012,1.94158,0.376056,0.513529
7,11,2.16466,1.84546,0.374448,0.530409
7,12,2.12212,1.72609,0.370307,0.549897
7,13,2.06708,1.59306,0.363162,0.570488
7,14,2.00734,1.48196,0.354012,0.585714
7,15,1.94081,1.38012,0.342366,0.596714
7,16,1.86319,1.27997,0.327043,0.605323
7,17,1.77346,1.17614,0.30867,0.610104
7,18,1.67453,1.06944,0.287388,0.613757
7,19,1.58366,0.979312,0.266986,0.615144
7,20,1.50657,0.909673,0.249063,0.61409
7,21,1.43881,0.856376,0.232699,0.610264
7,22,1.37548,0.807182,0.218841,0.604024
7,23,1.30707,0.754227,0.204041,0.596611
7,24,1.24613,0.705098,0.191434,0.589892
7,25,1.19142,0.657498,0.180951,0.583866
7,26,1.13582,0.606749,0.171022,0.57755
7,27,1.07987,0.552133,0.161367,0.571578
7,28,1.02852,0.497906,0.152779,0.566595
7,29,0.982976,0.442064,0.146684,0.563012
7,30,0.942047,0.383704,0.141485,0.561444
7,31,0.908801,0.327903,0.136907,0.562183
7,32,0.88273,0.27812,0.134355,0.563636
7,33,0.85953,0.227677,0.133571,0.565665
7,34,0.84306,0.184853,0.132488,0.568955
7,35,0.83382,0.158962,0.131675,0.571331
8,0,2.10914,2.66896,0.398472,0.366518
8,1,2.11532,2.63363,0.395362,0.372993
8,2,2.12581,2.58219,0.391499,0.382853
8,3,2.13868,2.51827,0.386694,0.395175
8,4,2.14969,2.44623,0.382981,0.409533
8,5,2.15936,2.36157,0.379178,0.426503
8,6,2.16789,2.27069,0.376632,0.445082
8,7,2.17337,2.17339,0.374497,0.465012
8,8,2.17377,2.08005,0.372934,0.483904
8,9,2.16987,1.99182,0.37267,0.501501
8,10,2.15782,1.89707,0.37265,0.51969
8,11,2.13231,1.78445,0.371973,0.539951
8,12,2.09375,1.6571,0.369334,0.561649
8,13,2.04845,1.53005,0.364442,0.582359
