x,y,beta,gama,rx,ry
0,0,2.37704,2.7204,0.419375,0.372525
0,1,2.32207,2.68678,0.413627,0.375736
0,2,2.27853,2.63317,0.406433,0.38288
0,3,2.25222,2.56793,0.398834,0.392809
0,4,2.22774,2.51039,0.391657,0.401252
0,5,2.17368,2.46509,0.382515,0.404567
0,6,2.1131,2.4124,0.372411,0.407748
0,7,2.04666,2.33369,0.360011,0.41398
0,8,1.96538,2.21678,0.343692,0.424379
0,9,1.87325,2.07035,0.322887,0.438894
0,10,1.77704,1.90854,0.299294,0.456027
0,11,1.68588,1.74776,0.27834,0.472471
0,12,1.5893,1.56837,0.25401,0.490646
0,13,1.49316,1.38877,0.228672,0.508743
0,14,1.42715,1.26154,0.211958,0.52091
0,15,1.37656,1.17053,0.199291,0.528584
0,16,1.33643,1.11065,0.190725,0.531398
0,17,1.29783,1.05912,0.182702,0.531917
0,18,1.26463,1.00669,0.17823,0.532192
0,19,1.21818,0.947915,0.171164,0.529349
0,20,1.1577,0.887185,0.161481,0.52227
0,21,1.08655,0.825827,0.14935,0.511742
0,22,1.00376,0.760905,0.134807,0.498214
0,23,0.912586,0.694396,0.118409,0.482583
0,24,0.832858,0.644656,0.103697,0.467676
0,25,0.766052,0.603044,0.0928914,0.454362
0,26,0.712672,0.559901,0.0856707,0.444977
0,27,0.660234,0.528306,0.0789994,0.433189
0,28,0.617467,0.488923,0.0754416,0.424847
0,29,0.574706,0.437059,0.0728455,0.417609
0,30,0.51571,0.390125,0.0684876,0.405165
0,31,0.45699,0.356139,0.0644058,0.39147
0,32,0.402529,0.339552,0.0622226,0.375973
0,33,0.367583,0.293102,0.0593534,0.370982
0,34,0.328162,0.244589,0.057054,0.365124
0,35,0.288782,0.195875,0.0547036,0.360411
1,0,2.30278,2.72709,0.416605,0.367849
1,1,2.27136,2.69972,0.412493,0.371078
1,2,2.23689,2.65084,0.406014,0.37769
1,3,2.21,2.59161,0.398473,0.386179
1,4,2.18417,2.53793,0.390964,0.393434
1,5,2.14845,2.48707,0.382704,0.39911
1,6,2.10115,2.42752,0.373524,0.404805
1,7,2.03984,2.33954,0.360981,0.413683
1,8,1.96376,2.21179,0.344129,0.427627
1,9,1.8733,2.05109,0.322351,0.44553
1,10,1.78165,1.87983,0.299133,0.465001
1,11,1.69209,1.7089,0.276103,0.484413
1,12,1.59754,1.53158,0.253376,0.502777
1,13,1.50519,1.36035,0.230212,0.520096
1,14,1.44154,1.23497,0.212764,0.532903
1,15,1.3974,1.1537,0.201288,0.54022
1,16,1.36485,1.10074,0.194579,0.543368
1,17,1.33359,1.05388,0.189242,0.544768
1,18,1.30165,1.00359,0.184985,0.545591
1,19,1.25932,0.948493,0.178702,0.543887
1,20,1.20332,0.891656,0.16992,0.537834
1,21,1.13442,0.83402,0.158457,0.527473
1,22,1.05304,0.770159,0.14435,0.514221
1,23,0.957544,0.700104,0.127555,0.497602
1,24,0.872498,0.645422,0.111428,0.481785
1,25,0.80475,0.596385,0.101303,0.468901
1,26,0.743844,0.550915,0.0921814,0.457645
1,27,0.692607,0.512595,0.0850793,0.447835
1,28,0.648863,0.471544,0.0804671,0.440108
1,29,0.604447,0.426231,0.0765694,0.432351
1,30,0.55047,0.381152,0.0723004,0.421088
1,31,0.496171,0.346533,0.0679315,0.408552
1,32,0.449551,0.318928,0.0647051,0.397257
1,33,0.408804,0.284883,0.0623415,0.388624
1,34,0.367773,0.244547,0.059935,0.380792
1,35,0.331718,0.209184,0.0579078,0.37334
2,0,2.22441,2.74105,0.41444,0.36166
2,1,2.19839,2.71486,0.410727,0.364856
2,2,2.17372,2.67536,0.405462,0.37018
2,3,2.15356,2.62201,0.398373,0.377634
2,4,2.13343,2.56704,0.390308,0.384918
2,5,2.10999,2.51063,0.382798,0.392269
2,6,2.07078,2.43998,0.373087,0.40045
2,7,2.01663,2.33955,0.360107,0.412261
2,8,1.94671,2.19893,0.342693,0.429386
2,9,1.86387,2.02497,0.321154,0.450848
2,10,1.77574,1.83946,0.297862,0.473642
2,11,1.68952,1.66095,0.275355,0.49505
2,12,1.60549,1.49334,0.254132,0.513813
2,13,1.52148,1.33021,0.232864,0.531066
2,14,1.45945,1.21548,0.216927,0.542287
2,15,1.41756,1.1394,0.205842,0.549415
2,16,1.38834,1.08867,0.200672,0.552685
2,17,1.36003,1.0399,0.195883,0.555592
2,18,1.33143,0.991335,0.192006,0.557468
2,19,1.29463,0.939299,0.186637,0.55721
2,20,1.24271,0.886284,0.178493,0.552001
2,21,1.18104,0.82975,0.169056,0.543522
2,22,1.10607,0.767228,0.156236,0.532177
2,23,1.01786,0.703179,0.141293,0.516332
2,24,0.929773,0.641367,0.125811,0.500413
2,25,0.855038,0.585307,0.113431,0.487086
2,26,0.787783,0.535091,0.102083,0.475186
2,27,0.732984,0.493218,0.0926879,0.465673
2,28,0.686338,0.450585,0.0871677,0.457455
2,29,0.639622,0.407138,0.081731,0.449299
2,30,0.588458,0.365685,0.0767259,0.438697
2,31,0.540525,0.331844,0.0714668,0.428464
2,32,0.49901,0.304034,0.0676027,0.41909
2,33,0.458786,0.274007,0.0657997,0.410045
2,34,0.419465,0.241047,0.0636033,0.401454
2,35,0.384,0.212662,0.061618,0.391921
3,0,2.14767,2.73865,0.410756,0.357863
3,1,2.12029,2.73673,0.409774,0.357371
3,2,2.10028,2.70822,0.405929,0.360998
3,3,2.08972,2.65988,0.399613,0.367825
3,4,2.08158,2.60004,0.391704,0.376306
3,5,2.06275,2.53157,0.382452,0.385394
3,6,2.03043,2.44857,0.371619,0.395976
3,7,1.98419,2.33473,0.35815,0.410758
3,8,1.92404,2.18058,0.340668,0.431396
3,9,1.85023,1.99293,0.319442,0.456673
3,10,1.7689,1.79559,0.296556,0.482849
3,11,1.68924,1.61249,0.274866,0.506406
3,12,1.61523,1.45354,0.255631,0.525482
3,13,1.54218,1.30932,0.237694,0.541101
3,14,1.48472,1.20382,0.223901,0.551226
3,15,1.44216,1.12588,0.213734,0.558302
3,16,1.41066,1.07177,0.207685,0.562189
3,17,1.38272,1.02163,0.202458,0.566011
3,18,1.35812,0.972918,0.199682,0.569179
3,19,1.3271,0.921911,0.195977,0.570437
3,20,1.2838,0.86991,0.19032,0.567413
