x,y,beta,gama,rx,ry
2,23,1.02803,0.744855,0.138707,0.514816
2,24,0.949464,0.703212,0.126008,0.498096
2,25,0.870773,0.662619,0.114024,0.480416
2,26,0.796964,0.623107,0.102915,0.463641
2,27,0.736065,0.585488,0.0938708,0.450553
2,28,0.689396,0.550082,0.0875775,0.441549
2,29,0.651495,0.513695,0.083236,0.435473
2,30,0.617867,0.470125,0.0793962,0.432093
2,31,0.583032,0.423767,0.0751822,0.428633
2,32,0.542189,0.377968,0.0715231,0.422626
2,33,0.498825,0.333923,0.069172,0.415172
2,34,0.459208,0.290946,0.0672346,0.408869
2,35,0.430987,0.255669,0.0656136,0.405305
3,0,2.31739,2.66037,0.412401,0.381131
3,1,2.3225,2.60473,0.408571,0.391706
3,2,2.32571,2.5446,0.404234,0.403059
3,3,2.33081,2.4916,0.401348,0.413429
3,4,2.33389,2.44157,0.399425,0.423315
3,5,2.33457,2.38471,0.397839,0.434559
3,6,2.33118,2.324,0.395873,0.446367
3,7,2.32255,2.25983,0.393661,0.45853
3,8,2.30841,2.19041,0.391325,0.471184
3,9,2.28686,2.11614,0.387767,0.484122
3,10,2.25641,2.0406,0.382552,0.496309
3,11,2.21076,1.95681,0.374248,0.508133
3,12,2.14203,1.85453,0.361105,0.52046
3,13,2.04986,1.72752,0.342585,0.534374
3,14,1.94291,1.59543,0.321057,0.546226
3,15,1.82111,1.44905,0.296238,0.556781
3,16,1.69248,1.29882,0.269792,0.565552
3,17,1.57683,1.17051,0.24592,0.570497
3,18,1.48134,1.06784,0.226213,0.572311
3,19,1.39718,0.983665,0.20895,0.570902
3,20,1.31932,0.910055,0.194014,0.566407
3,21,1.24,0.842998,0.179193,0.558415
3,22,1.1591,0.782286,0.16391,0.54776
3,23,1.07963,0.727078,0.14905,0.535487
3,24,1.01036,0.685492,0.137358,0.52204
3,25,0.934747,0.644877,0.125271,0.505481
3,26,0.858398,0.603256,0.113117,0.488414
3,27,0.791175,0.562004,0.10221,0.474151
3,28,0.740494,0.523821,0.0934338,0.464766
3,29,0.701708,0.487384,0.0885438,0.45854
3,30,0.666215,0.447079,0.0839546,0.454097
3,31,0.633828,0.409437,0.0794088,0.450072
3,32,0.599144,0.369354,0.077441,0.44531
3,33,0.564093,0.326361,0.0757023,0.440933
3,34,0.533769,0.285091,0.074226,0.437951
3,35,0.511596,0.252014,0.0730871,0.436343
4,0,2.26208,2.65919,0.40895,0.378324
4,1,2.27348,2.60723,0.405617,0.388531
4,2,2.2854,2.54953,0.40183,0.399841
4,3,2.29393,2.49601,0.398322,0.410277
4,4,2.29937,2.44465,0.396333,0.420524
4,5,2.30038,2.38517,0.393858,0.43215
4,6,2.29642,2.32295,0.391022,0.444049
4,7,2.2865,2.25812,0.388105,0.45608
4,8,2.26749,2.18522,0.384183,0.468931
4,9,2.24024,2.10571,0.378965,0.482328
4,10,2.20574,2.02455,0.372491,0.49517
4,11,2.15913,1.93459,0.363848,0.507841
4,12,2.09015,1.82185,0.35075,0.521864
4,13,1.9997,1.6832,0.332795,0.537931
4,14,1.89907,1.5469,0.312907,0.551572
4,15,1.79359,1.40649,0.292082,0.56334
4,16,1.68396,1.26765,0.270173,0.572734
4,17,1.58177,1.1462,0.249499,0.578552
4,18,1.49618,1.04884,0.232007,0.581437
4,19,1.42023,0.966219,0.217031,0.581233
4,20,1.34908,0.893776,0.203232,0.578633
4,21,1.2768,0.828255,0.189469,0.572589
4,22,1.20115,0.767624,0.174523,0.563868
4,23,1.12696,0.712165,0.15945,0.553963
4,24,1.06444,0.672296,0.147328,0.543066
4,25,0.99563,0.631869,0.136775,0.528437
4,26,0.92081,0.587862,0.12438,0.512545
4,27,0.850736,0.543343,0.112809,0.498133
4,28,0.794519,0.502635,0.103096,0.487524
4,29,0.751466,0.464647,0.0958406,0.480633
4,30,0.714924,0.427388,0.0905207,0.475483
4,31,0.681837,0.392491,0.0857844,0.4709
4,32,0.655479,0.354751,0.0845394,0.468888
4,33,0.629925,0.312369,0.0835988,0.468099
4,34,0.608379,0.271391,0.082651,0.468538
4,35,0.59048,0.236752,0.0814891,0.469019
5,0,2.20132,2.67176,0.406771,0.372839
5,1,2.21708,2.62548,0.403848,0.382111
5,2,2.23559,2.56788,0.400214,0.393628
5,3,2.25147,2.50919,0.396642,0.405344
5,4,2.26076,2.45085,0.393358,0.41686
5,5,2.26407,2.38617,0.390203,0.429479
5,6,2.26148,2.32117,0.386288,0.441784
5,7,2.24829,2.25008,0.382486,0.454681
5,8,2.2258,2.17074,0.37716,0.468438
5,9,2.19646,2.08562,0.371041,0.482721
5,10,2.16213,2.0008,0.364086,0.49644
5,11,2.11541,1.90697,0.355517,0.509639
5,12,2.0472,1.78615,0.342831,0.525114
5,13,1.96005,1.63875,0.325906,0.543127
5,14,1.86742,1.49927,0.308197,0.558219
5,15,1.77409,1.36532,0.290196,0.570891
5,16,1.67974,1.23642,0.271941,0.580705
5,17,1.58908,1.12097,0.254182,0.587074
5,18,1.51292,1.02875,0.238852,0.590943
5,19,1.44468,0.947803,0.225841,0.592156
5,20,1.38052,0.878257,0.213358,0.590976
5,21,1.31594,0.815814,0.201019,0.586603
5,22,1.24646,0.757383,0.186952,0.579485
5,23,1.17486,0.703186,0.172299,0.570119
5,24,1.11345,0.661497,0.159637,0.560431
5,25,1.05089,0.619843,0.149537,0.548499
5,26,0.981374,0.573374,0.137665,0.535232
5,27,0.912754,0.526908,0.125639,0.522092
5,28,0.853614,0.483932,0.114639,0.511371
5,29,0.805796,0.446026,0.106096,0.503093
5,30,0.764847,0.410587,0.0986435,0.496523
5,31,0.733613,0.375089,0.095344,0.492662
5,32,0.708375,0.33669,0.0926378,0.491682
5,33,0.689734,0.294641,0.0924432,0.493534
5,34,0.675185,0.254487,0.0918266,0.496674
5,35,0.661979,0.222624,0.0914827,0.498403
6,0,2.14254,2.70135,0.406428,0.364524
6,1,2.15832,2.65693,0.403331,0.373239
6,2,2.17965,2.5973,0.399229,0.384999
6,3,2.20087,2.53265,0.39532,0.397983
6,4,2.21613,2.46411,0.391241,0.411564
6,5,2.22336,2.39145,0.387026,0.425688
6,6,2.22162,2.31586,0.382364,0.439924
6,7,2.20848,2.2361,0.377036,0.454295
6,8,2.18596,2.15091,0.370729,0.469079
6,9,2.15769,2.06275,0.364479,0.48392
6,10,2.12451,1.9725,0.357573,0.498736
6,11,2.07844,1.87262,0.348966,0.513435
6,12,2.01096,1.74434,0.336823,0.530341
6,13,1.92839,1.59167,0.321241,0.550001
6,14,1.84498,1.45453,0.30584,0.566044
6,15,1.76331,1.3265,0.290884,0.578944
6,16,1.68124,1.20549,0.275725,0.589134
6,17,1.60118,1.09554,0.260635,0.596395
6,18,1.53272,1.00545,0.247468,0.60123
6,19,1.47159,0.929289,0.235921,0.603351
6,20,1.4147,0.865235,0.224764,0.603121
6,21,1.35832,0.80603,0.214156,0.600485
6,22,1.29614,0.750504,0.201629,0.594963
6,23,1.23008,0.698237,0.187784,0.587194
6,24,1.17071,0.654589,0.17637,0.578204
6,25,1.10815,0.608617,0.165125,0.567949
6,26,1.04196,0.559597,0.152657,0.557153
6,27,0.976029,0.512513,0.140793,0.545324
6,28,0.916353,0.468928,0.129471,0.534844
6,29,0.865758,0.431605,0.119073,0.526155
6,30,0.822662,0.394953,0.112451,0.518874
6,31,0.788567,0.356454,0.107481,0.515173
6,32,0.762379,0.315849,0.104596,0.514511
6,33,0.744742,0.274229,0.102979,0.517231
6,34,0.732126,0.236201,0.10251,0.520825
6,35,0.724186,0.207592,0.101832,0.524266
7,0,2.09228,2.73623,0.407402,0.355896
7,1,2.10436,2.68811,0.403377,0.364709
7,2,2.12474,2.62766,0.398739,0.376281
7,3,2.1478,2.55805,0.394001,0.389999
7,4,2.16684,2.48011,0.388918,0.405313
7,5,2.17736,2.39795,0.383614,0.421175
7,6,2.17756,2.31121,0.377975,0.437485
7,7,2.16715,2.22083,0.371825,0.453948
7,8,2.14702,2.12805,0.365258,0.470229
7,9,2.12014,2.03548,0.358643,0.485945
7,10,2.0872,1.93724,0.35198,0.502044
7,11,2.04032,1.8243,0.343275,0.519197
7,12,1.97667,1.6892,0.332064,0.538302
7,13,1.90364,1.5403,0.318683,0.558642
7,14,1.8309,1.40946,0.3061,0.57461
7,15,1.7597,1.28889,0.29357,0.588095
7,16,1.6894,1.17642,0.281539,0.598236
7,17,1.61884,1.07214,0.268924,0.606102
7,18,1.55782,0.986081,0.257611,0.611782
7,19,1.50324,0.914211,0.247656,0.614532
7,20,1.45254,0.853238,0.238087,0.615197
7,21,1.4024,0.798092,0.228389,0.613945
7,22,1.34798,0.74555,0.217881,0.609933
7,23,1.28739,0.692712,0.205616,0.603946
7,24,1.23163,0.648478,0.194586,0.596681
7,25,1.17215,0.598953,0.184528,0.588028
7,26,1.1074,0.547323,0.172643,0.578312
7,27,1.0436,0.497749,0.160327,0.568501
7,28,0.985699,0.454431,0.148079,0.559514
7,29,0.934385,0.416534,0.138974,0.550179
7,30,0.889252,0.376811,0.13105,0.543453
7,31,0.85173,0.335721,0.124714,0.539641
7,32,0.821356,0.293622,0.119958,0.538455
7,33,0.799067,0.25235,0.116581,0.539979
7,34,0.784004,0.215257,0.114417,0.543107
7,35,0.774165,0.186849,0.112847,0.546163
8,0,2.04102,2.74422,0.4063,0.351755
8,1,2.05535,2.70723,0.402816,0.35853
8,2,2.07581,2.64832,0.397662,0.369477
8,3,2.09938,2.57591,0.39229,0.383519
8,4,2.12037,2.49072,0.386186,0.400041
8,5,2.13345,2.40135,0.37988,0.41716
8,6,2.13576,2.30591,0.373732,0.435192
8,7,2.12745,2.20393,0.367158,0.453984
8,8,2.10912,2.1003,0.360213,0.472414
8,9,2.08404,1.99885,0.353691,0.489917
8,10,2.05121,1.89029,0.347141,0.507982
8,11,2.0055,1.76525,0.339002,0.527678
8,12,1.94789,1.62693,0.329229,0.548374
8,13,1.88632,1.48592,0.318508,0.568763
8,14,1.8256,1.36555,0.308953,0.584192
8,15,1.76484,1.25379,0.299231,0.597136
8,16,1.70378,1.149,0.289437,0.60765
8,17,1.64289,1.05317,0.279185,0.615716
8,18,1.58913,0.973227,0.269779,0.621497
8,19,1.53955,0.904773,0.260967,0.624925
8,20,1.49336,0.846837,0.252227,0.626494
8,21,1.44916,0.793865,0.244433,0.62614
8,22,1.40091,0.74165,0.235499,0.624109
8,23,1.34697,0.687603,0.225618,0.620136
8,24,1.29637,0.638819,0.216942,0.615094
8,25,1.24238,0.587002,0.20796,0.609178
8,26,1.18349,0.533629,0.197656,0.601866
8,27,1.12355,0.48316,0.185946,0.59394
8,28,1.0674,0.439305,0.17498,0.585337
8,29,1.01644,0.397953,0.165087,0.57774
8,30,0.967972,0.356401,0.155621,0.570936
8,31,0.924515,0.314788,0.146308,0.566303
8,32,0.886023,0.272633,0.138734,0.563031
8,33,0.856031,0.233123,0.132106,0.562449
8,34,0.833504,0.198229,0.127362,0.56309
8,35,0.816436,0.167506,0.123897,0.564465
9,0,1.99178,2.76796,0.407535,0.345522
9,1,2.01128,2.71704,0.401957,0.354253
9,2,2.03509,2.65486,0.395955,0.365589
9,3,2.05948,2.58047,0.389971,0.379817
9,4,2.08147,2.49161,0.383243,0.396905
9,5,2.09678,2.39896,0.376432,0.414611
9,6,2.09993,2.29692,0.370292,0.434024
9,7,2.09308,2.18294,0.36325,0.455205
9,8,2.07686,2.06662,0.355915,0.476266
9,9,2.05258,1.95436,0.349393,0.496011
9,10,2.02119,1.83457,0.343777,0.516477
9,11,1.97913,1.70297,0.336922,0.537927
9,12,1.9286,1.5655,0.329131,0.559324
9,13,1.87656,1.4305,0.320825,0.57977
9,14,1.82703,1.32147,0.31386,0.594737
9,15,1.77712,1.22182,0.306734,0.606948
9,16,1.72499,1.12625,0.299231,0.617095
9,17,1.6727,1.03956,0.291074,0.624929
9,18,1.62543,0.966999,0.283079,0.630715
9,19,1.58142,0.902213,0.275948,0.634482
9,20,1.53868,0.845768,0.268363,0.636507
9,21,1.49734,0.791701,0.26135,0.637668
9,22,1.45464,0.738476,0.254561,0.637217
9,23,1.40753,0.680976,0.247476,0.635756
9,24,1.36374,0.627413,0.241283,0.633896
9,25,1.31703,0.573594,0.23461,0.630715
9,26,1.26625,0.51927,0.2267,0.626226
9,27,1.2134,0.467825,0.217515,0.620545
9,28,1.16181,0.421292,0.207896,0.61423
9,29,1.1118,0.378135,0.197933,0.607852
9,30,1.05994,0.336859,0.186725,0.60062
9,31,1.00737,0.296024,0.174309,0.593497
9,32,0.958244,0.256353,0.161909,0.587591
9,33,0.91719,0.220699,0.150564,0.58377
9,34,0.887273,0.190387,0.14289,0.581649
9,35,0.866268,0.169733,0.13805,0.579676
10,0,1.95717,2.74929,0.402937,0.345423
10,1,1.97807,2.70579,0.398573,0.353437
10,2,2.00304,2.64418,0.392823,0.364931
10,3,2.02725,2.56913,0.386493,0.379174
10,4,2.04887,2.48091,0.37983,0.396143
10,5,2.06443,2.38625,0.373484,0.414424
10,6,2.06946,2.2796,0.367363,0.434838
10,7,2.06493,2.15777,0.360659,0.457779
10,8,2.05088,2.02969,0.354304,0.481444
10,9,2.02828,1.8997,0.348137,0.504891
10,10,1.99907,1.77045,0.342214,0.527641
10,11,1.96272,1.63893,0.337399,0.549739
10,12,1.92001,1.50735,0.331757,0.570917
10,13,1.87613,1.38138,0.325571,0.590565
10,14,1.836,1.28475,0.320404,0.604787
10,15,1.79412,1.19554,0.315495,0.61579
10,16,1.75063,1.10937,0.310057,0.625779
10,17,1.70731,1.03251,0.304219,0.633178
10,18,1.66626,0.965105,0.298165,0.63891
10,19,1.62741,0.904521,0.292337,0.643243
10,20,1.58833,0.848842,0.286271,0.64574
10,21,1.54854,0.79248,0.280475,0.647519
10,22,1.50903,0.73458,0.275323,0.649168
10,23,1.46645,0.67294,0.269957,0.6503
10,24,1.42724,0.615921,0.265039,0.651253
10,25,1.38895,0.560628,0.26149,0.650615
10,26,1.34696,0.504783,0.256616,0.649008
10,27,1.30277,0.451597,0.250461,0.646213
10,28,1.25693,0.402657,0.242969,0.642143
10,29,1.21068,0.358863,0.233413,0.637934
10,30,1.15903,0.31843,0.222233,0.630713
10,31,1.10237,0.279964,0.207845,0.622507
10,32,1.04341,0.244979,0.191166,0.613559
10,33,0.989302,0.213885,0.174972,0.605497
10,34,0.948548,0.187094,0.162835,0.600212
10,35,0.9232,0.166445,0.1556,0.597809
11,0,1.93634,2.70928,0.395767,0.349082
11,1,1.95702,2.67248,0.392658,0.356506
11,2,1.97979,2.61425,0.387517,0.367636
11,3,2.00181,2.54159,0.381441,0.381449
11,4,2.0221,2.45645,0.375502,0.39804
11,5,2.03799,2.36125,0.369569,0.416598
11,6,2.04356,2.25201,0.364758,0.437934
11,7,2.0411,2.12116,0.359278,0.463078
11,8,2.02939,1.97887,0.353724,0.48987
11,9,2.01004,1.83535,0.348682,0.51641
11,10,1.98531,1.6991,0.344377,0.541043
11,11,1.95593,1.57237,0.340642,0.563154
11,12,1.92217,1.45475,0.336911,0.582669
11,13,1.88672,1.34287,0.332959,0.600391
11,14,1.85223,1.25645,0.329296,0.612994
11,15,1.81632,1.17574,0.325601,0.623577
11,16,1.77905,1.09764,0.321679,0.633158
11,17,1.74342,1.02961,0.31767,0.640398
11,18,1.70941,0.969236,0.313539,0.646058
11,19,1.6753,0.911618,0.309525,0.650393
11,20,1.64007,0.854553,0.305314,0.653949
11,21,1.60284,0.794491,0.301023,0.657294
11,22,1.56492,0.732271,0.297083,0.660458
11,23,1.52425,0.668539,0.292389,0.663138
11,24,1.4892,0.608841,0.289795,0.665424
11,25,1.45524,0.55001,0.287871,0.667197
11,26,1.42042,0.492072,0.285735,0.668066
11,27,1.38366,0.436902,0.282444,0.667724
11,28,1.34428,0.387006,0.277058,0.66592
11,29,1.30061,0.34261,0.268571,0.662624
11,30,1.25287,0.302717,0.257589,0.657609
11,31,1.19848,0.267499,0.243027,0.650175
11,32,1.13569,0.23855,0.223851,0.639675
11,33,1.07098,0.21301,0.202964,0.628206
11,34,1.01669,0.188753,0.185352,0.61931
11,35,0.981355,0.164447,0.174414,0.615548
12,0,1.93359,2.65629,0.387997,0.356326
12,1,1.9473,2.62232,0.38513,0.362985
12,2,1.96506,2.56707,0.380603,0.373672
12,3,1.98346,2.49812,0.375249,0.386934
12,4,2.00072,2.41787,0.370416,0.402781
12,5,2.01499,2.32373,0.366029,0.421571
12,6,2.02242,2.20643,0.362201,0.44494
12,7,2.02258,2.06481,0.358139,0.472764
12,8,2.01495,1.91261,0.354264,0.50214
12,9,2.00086,1.7638,0.351143,0.530387
12,10,1.9822,1.62784,0.348797,0.555666
12,11,1.96081,1.51174,0.346672,0.576683
12,12,1.93561,1.41,0.345415,0.59382
12,13,1.90714,1.31245,0.342877,0.609617
12,14,1.87715,1.23762,0.339785,0.620708
12,15,1.84501,1.16551,0.337052,0.629969
12,16,1.81016,1.09349,0.333631,0.638814
12,17,1.77805,1.03049,0.330222,0.646286
12,18,1.74964,0.975091,0.327829,0.651933
12,19,1.72269,0.920026,0.326447,0.656996
12,20,1.6922,0.862457,0.324434,0.661421
12,21,1.65668,0.798942,0.321499,0.665894
12,22,1.61918,0.733156,0.318199,0.670319
12,23,1.57911,0.665864,0.314453,0.673985
12,24,1.54466,0.602544,0.312287,0.677845
12,25,1.51265,0.5415,0.311146,0.681042
12,26,1.482,0.482662,0.310514,0.683442
12,27,1.45157,0.425297,0.310102,0.684901
12,28,1.41819,0.375023,0.306822,0.684921
12,29,1.37679,0.331689,0.298525,0.68269
12,30,1.33017,0.291876,0.287183,0.678984
12,31,1.28061,0.257453,0.273893,0.673259
12,32,1.21818,0.235757,0.253455,0.662058
12,33,1.14748,0.219877,0.228804,0.64766
12,34,1.08416,0.202427,0.206819,0.635491
12,35,1.0392,0.187994,0.191405,0.627268
13,0,1.92615,2.59337,0.379009,0.365049
13,1,1.9379,2.55834,0.376317,0.372057
13,2,1.95177,2.5052,0.372125,0.382341
13,3,1.96628,2.43969,0.367451,0.395038
13,4,1.98013,2.36259,0.363861,0.410583
13,5,1.99285,2.26595,0.361262,0.430454
13,6,2.00203,2.13787,0.358838,0.456599
13,7,2.00626,1.98747,0.356677,0.486947
13,8,2.00459,1.83272,0.35521,0.517682
13,9,1.99774,1.6878,0.354748,0.546008
13,10,1.98711,1.5608,0.355194,0.570325
13,11,1.97378,1.45643,0.355768,0.589737
13,12,1.95663,1.36819,0.356061,0.605258
13,13,1.93535,1.2891,0.35477,0.618275
13,14,1.90871,1.22586,0.352355,0.627196
13,15,1.87809,1.16143,0.349474,0.63546
13,16,1.84509,1.096,0.346283,0.643369
13,17,1.81426,1.03528,0.343528,0.650416
13,18,1.78829,0.97978,0.342223,0.656789
13,19,1.76601,0.927132,0.342135,0.662833
13,20,1.74061,0.871687,0.341961,0.66778
13,21,1.70656,0.807026,0.339878,0.672971
13,22,1.66776,0.738144,0.336516,0.67819
13,23,1.62756,0.667712,0.333249,0.682758
13,24,1.5914,0.601538,0.330764,0.687197
13,25,1.55706,0.539285,0.328184,0.691276
13,26,1.52807,0.479572,0.328637,0.69393
13,27,1.50254,0.419162,0.330579,0.697172
13,28,1.47581,0.369318,0.329693,0.698801
13,29,1.43379,0.331353,0.319702,0.696297
13,30,1.38348,0.293616,0.305717,0.692583
13,31,1.33953,0.250657,0.29586,0.689919
13,32,1.27869,0.244923,0.273549,0.67629
13,33,1.20962,0.236853,0.247666,0.661658
13,34,1.14638,0.227739,0.224327,0.648304
13,35,1.09805,0.220542,0.206101,0.638471
14,0,1.92024,2.51877,0.369182,0.375934
14,1,1.93228,2.48375,0.366836,0.383227
14,2,1.94538,2.43363,0.363948,0.393531
14,3,1.95943,2.36993,0.36051,0.406448
14,4,1.97288,2.29607,0.357516,0.421547
14,5,1.9859,2.19453,0.357334,0.443292
14,6,1.99839,2.05939,0.357023,0.471726
14,7,2.00758,1.90913,0.357296,0.502927
14,8,2.01166,1.76204,0.358557,0.532948
14,9,2.01098,1.62817,0.36088,0.559788
14,10,2.00686,1.5122,0.363936,0.582609
14,11,1.99993,1.419,0.366672,0.600504
14,12,1.98819,1.34421,0.368167,0.61402
14,13,1.97114,1.28127,0.367289,0.624535
14,14,1.9459,1.22784,0.365039,0.631544
14,15,1.91482,1.16949,0.361734,0.638706
14,16,1.88259,1.10878,0.358646,0.64593
14,17,1.85219,1.04935,0.356245,0.652893
14,18,1.82533,0.992582,0.355016,0.659595
14,19,1.80422,0.939579,0.35563,0.665998
14,20,1.78178,0.885518,0.356337,0.671626
14,21,1.74706,0.822071,0.353883,0.676789
14,22,1.70524,0.749433,0.350228,0.682236
14,23,1.66257,0.675318,0.346445,0.687638
14,24,1.62841,0.610936,0.344471,0.69231
14,25,1.58986,0.550392,0.340309,0.694945
14,26,1.55478,0.485986,0.338463,0.698325
14,27,1.52988,0.424376,0.340796,0.70212
14,28,1.51296,0.369343,0.34494,0.706382
14,29,1.46344,0.346575,0.328789,0.700721
14,30,1.4126,0.319843,0.313219,0.69461
14,31,1.36314,0.292016,0.298699,0.688318
14,32,1.30832,0.277863,0.279986,0.677992
14,33,1.24575,0.272054,0.256443,0.664617
14,34,1.18622,0.268689,0.233309,0.651681
14,35,1.13895,0.267438,0.214367,0.641397
15,0,1.90965,2.442,0.35938,0.386864
15,1,1.92534,2.40745,0.357959,0.395058
15,2,1.94017,2.35665,0.356198,0.40624
15,3,1.95592,2.29205,0.353686,0.419955
15,4,1.9703,2.21585,0.353389,0.436615
15,5,1.98642,2.11149,0.354242,0.459426
15,6,2.00272,1.97833,0.356064,0.488216
15,7,2.01648,1.83638,0.358718,0.51852
15,8,2.02526,1.70289,0.362439,0.54646
15,9,2.02933,1.58302,0.367137,0.571025
15,10,2.03049,1.47868,0.372516,0.592066
15,11,2.02908,1.39694,0.377061,0.608297
15,12,2.02237,1.3346,0.379828,0.619891
15,13,2.00775,1.28342,0.379569,0.628213
15,14,1.98008,1.23713,0.375864,0.633834
15,15,1.94561,1.18352,0.371103,0.639926
15,16,1.91311,1.12581,0.367794,0.646782
15,17,1.88323,1.06846,0.365634,0.653446
15,18,1.8528,1.01175,0.36322,0.659802
15,19,1.83078,0.95742,0.363385,0.666962
15,20,1.81319,0.901138,0.366739,0.673383
15,21,1.77215,0.840908,0.361298,0.677377
15,22,1.72672,0.768011,0.356599,0.682241
15,23,1.68102,0.690108,0.35244,0.687786
15,24,1.65656,0.622928,0.354305,0.695362
15,25,1.60849,0.571576,0.345399,0.694175
15,26,1.56624,0.506818,0.340976,0.696145
15,27,1.53756,0.447833,0.340642,0.699736
15,28,1.50576,0.406834,0.335943,0.699443
15,29,1.46655,0.382704,0.324574,0.695698
15,30,1.42243,0.363823,0.31055,0.689697
15,31,1.37535,0.345383,0.295941,0.682047
15,32,1.32223,0.333976,0.27778,0.671633
15,33,1.26479,0.330585,0.256033,0.659156
15,34,1.21038,0.330754,0.234269,0.647068
15,35,1.16671,0.332085,0.216293,0.637324
16,0,1.89767,2.35635,0.350232,0.399878
16,1,1.91783,2.3247,0.350027,0.408732
16,2,1.93619,2.27343,0.349319,0.420848
16,3,1.95497,2.20677,0.348426,0.435959
