x,y,beta,gama,rx,ry
11,17,0.732174,0.932376,0.110142,0.38204
12,0,2.03621,1.33778,0.381841,0.619141
12,1,1.98142,1.31427,0.367152,0.617022
12,2,1.91807,1.28809,0.350492,0.61316
12,3,1.85333,1.26226,0.332643,0.608539
12,4,1.781,1.2265,0.313433,0.603766
12,5,1.71273,1.18791,0.295286,0.599865
12,6,1.63734,1.13477,0.276447,0.596065
12,7,1.55183,1.07212,0.255238,0.592104
12,8,1.48296,1.02537,0.238201,0.586033
12,9,1.41992,0.993243,0.222749,0.576899
12,10,1.33915,0.958173,0.203357,0.563155
12,11,1.22846,0.917133,0.182248,0.539262
12,12,1.13543,0.882091,0.163972,0.51905
12,13,1.04026,0.856076,0.146362,0.495438
12,14,0.942057,0.831872,0.130331,0.46966
12,15,0.851734,0.820833,0.116448,0.443173
12,16,0.781315,0.812525,0.108589,0.421416
12,17,0.719462,0.80526,0.10243,0.402052
13,0,1.9957,1.23745,0.380778,0.635094
13,1,1.94802,1.20937,0.368549,0.634295
13,2,1.89119,1.17379,0.354681,0.632728
13,3,1.82951,1.14071,0.33825,0.62965
13,4,1.76064,1.10244,0.319984,0.625504
13,5,1.69422,1.06397,0.302288,0.621354
13,6,1.61969,1.01453,0.282825,0.616819
13,7,1.5399,0.959414,0.261537,0.61266
13,8,1.47619,0.919514,0.245112,0.605939
13,9,1.4105,0.885587,0.228369,0.596235
13,10,1.32435,0.847042,0.207497,0.581039
13,11,1.20676,0.799456,0.183027,0.556493
13,12,1.11188,0.756536,0.162859,0.537431
13,13,1.01552,0.725111,0.144401,0.514211
13,14,0.917256,0.698205,0.127075,0.488551
13,15,0.825861,0.685287,0.111308,0.461753
13,16,0.758753,0.677052,0.101829,0.440671
13,17,0.703832,0.675129,0.0957205,0.422157
14,0,1.96259,1.14611,0.381447,0.649659
14,1,1.91802,1.11282,0.370266,0.65038
14,2,1.86483,1.06392,0.359045,0.651397
14,3,1.80761,1.02258,0.34474,0.650452
14,4,1.74372,0.979965,0.328495,0.647404
14,5,1.67989,0.938147,0.311797,0.644012
14,6,1.60999,0.891981,0.293604,0.639164
14,7,1.53742,0.8458,0.274561,0.633359
14,8,1.46957,0.807521,0.256744,0.624761
14,9,1.39799,0.773542,0.23705,0.613817
14,10,1.30454,0.728653,0.212956,0.598295
14,11,1.1821,0.681502,0.18502,0.57233
14,12,1.0851,0.634835,0.161884,0.55406
14,13,0.98736,0.59359,0.142772,0.532028
14,14,0.890684,0.561383,0.125027,0.507492
14,15,0.798503,0.550758,0.107729,0.47955
14,16,0.728689,0.545257,0.0966847,0.456485
14,17,0.672185,0.548525,0.0894448,0.435896
15,0,1.94423,1.08601,0.38416,0.658517
15,1,1.90041,1.04959,0.373533,0.659658
15,2,1.8493,0.993505,0.363535,0.662812
15,3,1.80059,0.950352,0.352272,0.663556
15,4,1.74026,0.901039,0.338194,0.661919
15,5,1.67902,0.852142,0.323344,0.660088
15,6,1.61454,0.801202,0.307489,0.657183
15,7,1.54622,0.74276,0.292294,0.653511
15,8,1.47655,0.696458,0.275337,0.645217
15,9,1.39719,0.66138,0.252543,0.632612
15,10,1.29227,0.617874,0.222154,0.615058
15,11,1.16248,0.573291,0.18964,0.587118
15,12,1.05915,0.525204,0.163925,0.567251
15,13,0.956793,0.474981,0.141742,0.546229
15,14,0.86535,0.440652,0.12399,0.523718
15,15,0.771186,0.43178,0.106326,0.494189
15,16,0.695269,0.429588,0.0946495,0.467674
15,17,0.632822,0.432181,0.0861508,0.444716
16,0,1.91937,1.02492,0.38467,0.666702
16,1,1.8817,0.983611,0.377155,0.669139
16,2,1.83552,0.925456,0.36941,0.672857
16,3,1.79186,0.878246,0.360663,0.674832
16,4,1.73778,0.828141,0.348252,0.674944
16,5,1.6809,0.775716,0.33529,0.674541
16,6,1.62123,0.71522,0.323271,0.67341
16,7,1.55897,0.641721,0.313105,0.672846
16,8,1.49032,0.578966,0.298944,0.66739
16,9,1.40222,0.548971,0.270976,0.65258
16,10,1.28483,0.513576,0.233024,0.631836
16,11,1.14618,0.47693,0.194972,0.600598
16,12,1.03433,0.429486,0.165612,0.578294
16,13,0.927881,0.375194,0.140212,0.55753
16,14,0.841618,0.34,0.124467,0.536193
16,15,0.744522,0.333841,0.105924,0.504728
16,16,0.65081,0.333845,0.0925377,0.470682
16,17,0.571342,0.334047,0.0816021,0.441569
17,0,1.90403,0.975109,0.387219,0.673653
17,1,1.87019,0.929302,0.382006,0.677139
17,2,1.82527,0.868715,0.375207,0.68111
17,3,1.79141,0.817817,0.370987,0.685157
17,4,1.73724,0.776829,0.356409,0.684109
17,5,1.68159,0.721703,0.344336,0.683981
17,6,1.62664,0.653783,0.334949,0.685502
17,7,1.56986,0.566788,0.329578,0.687543
17,8,1.5116,0.472586,0.32547,0.688295
17,9,1.40973,0.471629,0.285563,0.66711
17,10,1.28664,0.433806,0.244553,0.646402
17,11,1.13944,0.404391,0.200702,0.61198
17,12,1.02593,0.358814,0.168713,0.589781
17,13,0.916565,0.301141,0.143505,0.568138
17,14,0.826545,0.244947,0.126287,0.55043
17,15,0.725509,0.255301,0.104894,0.514192
17,16,0.613658,0.261492,0.0897645,0.471607
17,17,0.486878,0.250698,0.0740521,0.426799
