x,y,beta,gama,rx,ry
0,0,2.3343,2.64288,0.413585,0.384927
0,1,2.24831,2.60343,0.404591,0.386584
0,2,2.15276,2.59334,0.396646,0.381904
0,3,2.07111,2.61445,0.393072,0.372932
0,4,1.98713,2.62356,0.38931,0.365602
0,5,1.91461,2.64547,0.387572,0.356502
0,6,1.85986,2.60316,0.378377,0.356581
0,7,1.73299,2.55566,0.364436,0.35008
0,8,1.63435,2.5076,0.353377,0.345294
0,9,1.52513,2.48117,0.345797,0.337046
0,10,1.42672,2.4624,0.340176,0.328625
0,11,1.36311,2.38181,0.322902,0.325948
0,12,1.30326,2.30639,0.307677,0.324643
0,13,1.26349,2.24697,0.295623,0.323
0,14,1.22671,2.19348,0.285105,0.32152
0,15,1.18632,2.13536,0.274528,0.320322
0,16,1.14677,2.06556,0.26184,0.319698
0,17,1.10059,1.97861,0.245595,0.318787
1,0,2.3139,2.52008,0.406187,0.407028
1,1,2.24558,2.51351,0.39937,0.40329
1,2,2.15955,2.51029,0.391199,0.397404
1,3,2.08052,2.52057,0.385245,0.389581
1,4,2.00292,2.53586,0.380922,0.380912
1,5,1.93406,2.54339,0.376537,0.373354
1,6,1.86993,2.52385,0.369335,0.369425
1,7,1.73977,2.48185,0.354136,0.361092
1,8,1.64173,2.43954,0.34304,0.35488
1,9,1.53839,2.40919,0.334267,0.346832
1,10,1.44635,2.37841,0.325807,0.339125
1,11,1.36753,2.31291,0.311305,0.333823
1,12,1.3019,2.24143,0.296233,0.330953
1,13,1.26425,2.18739,0.285194,0.329404
1,14,1.22357,2.13264,0.274627,0.327688
1,15,1.1782,2.07103,0.263461,0.325886
1,16,1.13213,2.00096,0.250861,0.324104
1,17,1.08104,1.9197,0.235912,0.321761
2,0,2.30715,2.41982,0.400904,0.425687
2,1,2.24014,2.42451,0.393267,0.419437
2,2,2.16006,2.42686,0.384027,0.412287
2,3,2.08671,2.43382,0.376696,0.404656
2,4,2.01448,2.44397,0.370764,0.396405
2,5,1.9462,2.44568,0.364768,0.389193
2,6,1.87676,2.43266,0.357605,0.383594
2,7,1.74421,2.39608,0.34194,0.373842
2,8,1.65192,2.36063,0.331471,0.366853
2,9,1.55555,2.32958,0.321955,0.358712
2,10,1.46424,2.29153,0.31172,0.350958
2,11,1.37326,2.22744,0.297124,0.343908
2,12,1.30054,2.15798,0.282395,0.340186
2,13,1.25847,2.10974,0.272321,0.337399
2,14,1.21182,2.05485,0.261711,0.334637
2,15,1.15877,1.98793,0.249443,0.331734
2,16,1.10948,1.9189,0.237067,0.329131
2,17,1.06071,1.84194,0.22314,0.326991
3,0,2.31474,2.33249,0.398716,0.442996
3,1,2.23498,2.34504,0.388269,0.433965
3,2,2.15643,2.35009,0.37707,0.425964
3,3,2.0857,2.35544,0.368942,0.418131
3,4,2.0176,2.36141,0.361538,0.410228
3,5,1.9486,2.35946,0.353917,0.402945
3,6,1.87667,2.33921,0.3457,0.398098
3,7,1.74577,2.29855,0.328416,0.388619
3,8,1.66078,2.26708,0.318204,0.381479
3,9,1.57145,2.2379,0.308737,0.373279
3,10,1.48097,2.19765,0.297831,0.36535
3,11,1.37724,2.12736,0.281322,0.356447
3,12,1.29664,2.0556,0.265542,0.35146
3,13,1.24727,2.01027,0.255625,0.346966
3,14,1.19249,1.95599,0.245255,0.342632
3,15,1.13043,1.88842,0.232888,0.337834
3,16,1.07546,1.82356,0.221233,0.333314
