x,y,beta,gama,rx,ry
3,5,1.91191,2.26273,0.359721,0.423045
3,6,1.83028,2.24417,0.349892,0.416497
3,7,1.73392,2.20986,0.334856,0.410525
3,8,1.68005,2.1727,0.325881,0.408426
3,9,1.63184,2.13189,0.315283,0.406767
3,10,1.57959,2.07304,0.301078,0.406514
3,11,1.53629,2.034,0.292394,0.404924
3,12,1.49874,1.98831,0.283685,0.405549
3,13,1.46293,1.93311,0.273516,0.407915
3,14,1.43454,1.86898,0.259638,0.411852
3,15,1.43372,1.83471,0.253532,0.41687
3,16,1.45322,1.80204,0.251518,0.425078
3,17,1.4857,1.76554,0.254352,0.434732
4,0,2.32347,2.23678,0.399702,0.463045
4,1,2.24154,2.23796,0.391387,0.456913
4,2,2.16915,2.22228,0.382668,0.454448
4,3,2.09626,2.19894,0.373652,0.452923
4,4,2.02264,2.17061,0.364542,0.451472
4,5,1.95429,2.14207,0.356421,0.449664
4,6,1.88885,2.12267,0.349371,0.445561
4,7,1.80354,2.08208,0.337649,0.443191
4,8,1.74758,2.05434,0.327769,0.439071
4,9,1.69868,2.02284,0.318198,0.436445
4,10,1.64369,1.96635,0.3049,0.436588
4,11,1.59553,1.91755,0.293857,0.436719
4,12,1.5553,1.86553,0.283604,0.438709
4,13,1.5158,1.806,0.272531,0.441907
4,14,1.47622,1.73814,0.257704,0.445369
4,15,1.45823,1.70631,0.250387,0.447016
4,16,1.46037,1.66901,0.246663,0.453157
4,17,1.47587,1.61885,0.246747,0.462396
5,0,2.2578,2.145,0.386881,0.472797
5,1,2.19225,2.13995,0.379413,0.468846
5,2,2.1297,2.11341,0.370929,0.469214
5,3,2.06772,2.06746,0.363109,0.473316
5,4,2.01364,2.03221,0.355335,0.475533
5,5,1.96696,1.99011,0.352085,0.479344
5,6,1.92392,1.95534,0.348486,0.481531
5,7,1.86406,1.89988,0.342434,0.485934
5,8,1.81357,1.87248,0.334878,0.483247
5,9,1.76813,1.84434,0.325842,0.481299
5,10,1.71182,1.79215,0.311696,0.481259
5,11,1.65798,1.74651,0.298293,0.48043
5,12,1.61174,1.69859,0.285487,0.481136
5,13,1.56727,1.64213,0.272826,0.483449
5,14,1.51573,1.57588,0.257184,0.485182
5,15,1.47894,1.54165,0.247713,0.483831
5,16,1.45692,1.50254,0.239805,0.485645
5,17,1.45403,1.44387,0.237034,0.493355
6,0,2.15159,2.07074,0.366738,0.472469
6,1,2.11598,2.04706,0.362889,0.476207
6,2,2.0677,2.01531,0.356298,0.478863
6,3,2.02562,1.96168,0.35167,0.487103
6,4,1.99296,1.91769,0.349465,0.49387
6,5,1.96486,1.86199,0.348574,0.502972
6,6,1.94294,1.81193,0.349493,0.511101
6,7,1.90935,1.73934,0.348636,0.522808
6,8,1.86605,1.70576,0.342627,0.522884
6,9,1.81776,1.67694,0.332381,0.521014
6,10,1.75904,1.63269,0.316542,0.519747
6,11,1.69474,1.58872,0.300223,0.51695
6,12,1.63866,1.5461,0.283844,0.515139
6,13,1.58739,1.48989,0.267736,0.516547
6,14,1.52179,1.41078,0.251741,0.518214
6,15,1.4649,1.3557,0.238678,0.516713
6,16,1.41834,1.29951,0.22615,0.516723
6,17,1.39633,1.23901,0.219519,0.521314
7,0,1.96861,1.92956,0.330959,0.468643
7,1,1.97305,1.90674,0.332227,0.477325
7,2,1.96154,1.8647,0.330807,0.487905
7,3,1.952,1.80013,0.331688,0.503966
7,4,1.95042,1.7413,0.335617,0.518028
7,5,1.94858,1.67381,0.33945,0.534096
7,6,1.9548,1.60563,0.346923,0.549959
7,7,1.96399,1.51871,0.354876,0.57135
7,8,1.92622,1.47307,0.34923,0.575381
7,9,1.88003,1.44045,0.339076,0.575051
7,10,1.81841,1.40875,0.323408,0.571686
7,11,1.74571,1.36699,0.303914,0.567109
7,12,1.67951,1.33277,0.285491,0.561903
7,13,1.6092,1.28288,0.266864,0.558399
7,14,1.52305,1.20254,0.24512,0.557603
7,15,1.44772,1.13337,0.227266,0.554496
7,16,1.37566,1.06988,0.209011,0.550147
7,17,1.32953,1.02203,0.198876,0.546802
8,0,1.75427,1.83198,0.293634,0.451377
8,1,1.78934,1.81261,0.299996,0.464165
8,2,1.81996,1.77468,0.305998,0.480811
8,3,1.85117,1.7068,0.315424,0.503951
8,4,1.87683,1.64119,0.324263,0.524921
8,5,1.89715,1.5689,0.33307,0.545993
8,6,1.91883,1.49184,0.344334,0.566826
8,7,1.94122,1.39379,0.355539,0.593176
8,8,1.9143,1.33832,0.352746,0.600887
8,9,1.87237,1.30086,0.343842,0.601822
8,10,1.81508,1.2678,0.32889,0.599265
8,11,1.73541,1.22918,0.30643,0.592243
8,12,1.66088,1.19188,0.286572,0.584566
8,13,1.57408,1.13809,0.26337,0.57766
8,14,1.47133,1.06053,0.235989,0.572495
8,15,1.38125,0.994471,0.214091,0.564184
8,16,1.29442,0.935321,0.191076,0.555459
8,17,1.23098,0.884273,0.17777,0.547612
9,0,1.53257,1.74017,0.255608,0.430616
9,1,1.58449,1.7215,0.26464,0.444793
9,2,1.64732,1.68438,0.2757,0.466489
9,3,1.71746,1.6138,0.292156,0.497262
9,4,1.77602,1.54544,0.307226,0.5252
9,5,1.82439,1.46969,0.321846,0.552366
9,6,1.86248,1.3897,0.336537,0.577535
9,7,1.89673,1.28686,0.35035,0.607524
9,8,1.88418,1.2173,0.352979,0.62033
9,9,1.85673,1.17031,0.348782,0.625489
9,10,1.8079,1.13771,0.335789,0.623611
9,11,1.7236,1.1024,0.311989,0.613486
9,12,1.63829,1.06483,0.287978,0.603382
9,13,1.53836,1.01297,0.260835,0.592275
9,14,1.41933,0.942077,0.229648,0.580404
9,15,1.31216,0.882117,0.20203,0.566801
9,16,1.21039,0.830157,0.17539,0.55188
9,17,1.14049,0.785608,0.158984,0.541608
10,0,1.33953,1.66627,0.225686,0.406763
10,1,1.39353,1.63964,0.23244,0.423457
10,2,1.47077,1.59827,0.244318,0.448813
10,3,1.56851,1.5228,0.265037,0.486114
10,4,1.65537,1.44689,0.285391,0.52152
10,5,1.72946,1.36972,0.305056,0.554608
10,6,1.78921,1.28757,0.3249,0.584876
10,7,1.84832,1.17562,0.345258,0.621895
10,8,1.85412,1.09925,0.354771,0.639183
10,9,1.83802,1.04982,0.354947,0.646539
10,10,1.79587,1.02203,0.342968,0.644357
10,11,1.7067,0.989874,0.317017,0.631892
10,12,1.61166,0.952243,0.289895,0.618762
10,13,1.49849,0.902622,0.258713,0.603064
10,14,1.36492,0.839696,0.223448,0.584844
10,15,1.24247,0.786521,0.191429,0.565186
10,16,1.12842,0.746807,0.160548,0.544298
10,17,1.0556,0.721106,0.141711,0.529441
11,0,1.17828,1.5898,0.200124,0.387823
11,1,1.23492,1.55648,0.20451,0.407061
11,2,1.31114,1.50754,0.214268,0.434005
11,3,1.41532,1.42946,0.234736,0.473406
11,4,1.51737,1.35123,0.257892,0.512766
11,5,1.61273,1.27992,0.280999,0.550019
11,6,1.69126,1.19938,0.306086,0.583523
11,7,1.77876,1.08986,0.332891,0.626259
11,8,1.79463,1.01326,0.345587,0.645463
11,9,1.80962,0.957972,0.358113,0.65848
11,10,1.75297,0.929699,0.340552,0.653174
11,11,1.64951,0.885355,0.311157,0.639285
11,12,1.53744,0.834759,0.280602,0.622961
11,13,1.40719,0.778784,0.245601,0.602647
11,14,1.26442,0.719929,0.20828,0.579362
11,15,1.13821,0.678802,0.175683,0.554723
11,16,1.01996,0.654233,0.144712,0.527944
11,17,0.942098,0.642143,0.125442,0.5078
12,0,1.0849,1.5355,0.185202,0.376565
12,1,1.13646,1.50051,0.188857,0.395306
12,2,1.21126,1.44639,0.19614,0.423855
12,3,1.31405,1.36811,0.212981,0.464387
12,4,1.41592,1.28872,0.23689,0.503707
12,5,1.51989,1.21661,0.263023,0.542567
12,6,1.61234,1.13731,0.29017,0.579975
12,7,1.71685,1.02954,0.319928,0.626601
12,8,1.73933,0.960462,0.333253,0.64562
12,9,1.74395,0.914443,0.340244,0.654963
12,10,1.71144,0.864343,0.334854,0.6576
12,11,1.60474,0.819358,0.304928,0.64174
12,12,1.48173,0.760049,0.271574,0.624234
12,13,1.34567,0.704605,0.234805,0.601677
12,14,1.20323,0.653123,0.197368,0.575906
12,15,1.07612,0.620342,0.16447,0.548372
12,16,0.950085,0.607145,0.134085,0.514822
12,17,0.86376,0.610192,0.112872,0.488423
13,0,1.00735,1.48434,0.174406,0.366818
13,1,1.06318,1.44192,0.175889,0.388305
13,2,1.13378,1.38787,0.181118,0.416453
13,3,1.23177,1.31522,0.19736,0.45497
13,4,1.32829,1.2326,0.217649,0.495167
13,5,1.42949,1.16095,0.24377,0.533593
13,6,1.52789,1.08216,0.271716,0.572979
13,7,1.64255,0.970187,0.303197,0.623421
13,8,1.67004,0.902865,0.317252,0.642953
13,9,1.676,0.85029,0.324659,0.654447
13,10,1.64552,0.793078,0.320434,0.658597
13,11,1.53401,0.735059,0.291644,0.642051
13,12,1.40404,0.666144,0.257181,0.623914
13,13,1.27019,0.613187,0.220906,0.600701
13,14,1.13605,0.5721,0.186053,0.573515
13,15,1.00716,0.550837,0.155213,0.540763
13,16,0.874378,0.548023,0.123486,0.502355
13,17,0.787768,0.568685,0.101952,0.47165
14,0,0.963448,1.39627,0.16167,0.36957
14,1,1.00291,1.36834,0.162565,0.385631
14,2,1.06517,1.32248,0.166602,0.411135
14,3,1.15119,1.25756,0.180233,0.446135
14,4,1.24303,1.17819,0.199829,0.485306
14,5,1.33804,1.10601,0.22354,0.523585
14,6,1.43516,1.02658,0.250677,0.56364
14,7,1.55487,0.908622,0.282424,0.617714
14,8,1.58613,0.833683,0.298866,0.638603
14,9,1.59467,0.775338,0.307322,0.6514
14,10,1.56431,0.714372,0.303256,0.655697
14,11,1.44737,0.651973,0.273999,0.637592
14,12,1.32461,0.588479,0.240758,0.619863
14,13,1.20301,0.542709,0.206326,0.598692
14,14,1.08476,0.513795,0.177686,0.570367
14,15,0.95677,0.497616,0.1483,0.535381
14,16,0.825997,0.501477,0.11807,0.495283
14,17,0.729995,0.535355,0.0975548,0.458228
15,0,0.909512,1.30692,0.149175,0.36876
15,1,0.948503,1.29135,0.150643,0.383453
15,2,1.00943,1.25805,0.154903,0.407453
15,3,1.09092,1.20366,0.165449,0.440652
15,4,1.17717,1.1307,0.184914,0.477803
15,5,1.26235,1.06172,0.205492,0.513964
15,6,1.351,0.984443,0.230019,0.552282
15,7,1.47059,0.854565,0.263921,0.608616
15,8,1.50089,0.757712,0.281797,0.633847
15,9,1.50955,0.680979,0.292245,0.649992
15,10,1.48006,0.607784,0.289839,0.656258
15,11,1.35745,0.54856,0.258953,0.634835
15,12,1.24282,0.494087,0.227487,0.616255
15,13,1.12806,0.45359,0.196218,0.593722
15,14,1.01689,0.430441,0.168188,0.566255
15,15,0.898635,0.423342,0.140483,0.531812
15,16,0.775791,0.430995,0.111434,0.492694
15,17,0.687865,0.448614,0.0931362,0.461008
16,0,0.841261,1.2253,0.137155,0.3623
16,1,0.889882,1.21432,0.139724,0.379476
16,2,0.958584,1.19272,0.144977,0.40432
16,3,1.04101,1.15075,0.155198,0.436231
16,4,1.12889,1.08341,0.173452,0.473866
16,5,1.20727,1.02167,0.191091,0.507803
16,6,1.28753,0.948445,0.214239,0.543453
16,7,1.4048,0.812457,0.249104,0.600578
16,8,1.43601,0.695503,0.269661,0.629939
16,9,1.44765,0.59996,0.283353,0.650483
16,10,1.42495,0.514479,0.285681,0.659682
16,11,1.29413,0.464091,0.250351,0.634224
16,12,1.1792,0.413501,0.217541,0.614505
16,13,1.06615,0.371577,0.186516,0.592101
16,14,0.963598,0.350318,0.159949,0.566577
16,15,0.860418,0.355314,0.136023,0.533413
16,16,0.740129,0.365809,0.109992,0.492818
16,17,0.639579,0.377109,0.0891026,0.457556
17,0,0.791856,1.1391,0.126481,0.361971
17,1,0.846148,1.14818,0.131291,0.37755
17,2,0.913248,1.1341,0.136142,0.401226
17,3,0.993433,1.09778,0.144921,0.432361
17,4,1.08239,1.03805,0.161605,0.469842
17,5,1.15784,0.984689,0.177181,0.50252
17,6,1.23102,0.912225,0.19823,0.537058
17,7,1.34059,0.76865,0.234456,0.593075
17,8,1.37131,0.636507,0.256816,0.625355
17,9,1.38724,0.529779,0.273565,0.648825
17,10,1.3748,0.430585,0.281589,0.662881
17,11,1.23628,0.387098,0.242305,0.633958
17,12,1.12263,0.340165,0.207818,0.614323
17,13,1.01418,0.296103,0.177757,0.593195
17,14,0.914397,0.266695,0.15054,0.570193
17,15,0.826729,0.296761,0.131987,0.534647
17,16,0.699708,0.311613,0.106673,0.489185
17,17,0.569909,0.315174,0.081849,0.444367
